MasterCatalogName,CatalogName,ProductCode,IsActive,IsContentOverridden,IsPriceOverridden,IsSEOOverridden,CategoryCodes,ProductName,Price,SalePrice,MSRP,MAP,MAPEffectiveStartDate,MAPEffectiveEndDate,ProductShortDescription,ContentFullProductDescription,SEOMetaTagTitle,SEOMetaTagDescription,SEOMetaTagKeywords,SEOFriendlyURL
Mystic_Dev,Mystic_Dev,Hammock_024,Yes,No,No,No,SleepingFoundation,South Carolina Flag Hammock,90.0000,,,,,,"The Kammok South Carolina Flag hammock is a limited-edition Wallaby-style hammock. At just 10 oz., it's packable for on-the-go adventure and backcountry lounging.",<ul><li>100% Parachute Nylon&nbsp;</li><li>Starter Rope Kit: 5mm rope thickness cord (5ft long when tied up; 10ft long when not tied up)&nbsp;</li><li>Nautical-Grade Carabiners&nbsp;</li><li>Lifetime Warranty Single Hammock</li></ul>,,,,
Mystic_Dev,Mystic_Dev,Hammock_023,Yes,No,No,No,SleepingFoundation,Skeeter Beeter Pro Hammock,85.0000,,,,,,"The Skeeter Beeter Pro Hammock is a Palatial Insect Shelter, way more mosquito proof than insect friendly","<span style=""font-family: AktivGrotesk, Helvetica, Arial, sans-serif; font-size: 12px;"">Grand Trunk designed the Skeeter Beeter Pro Hammock with a No See-Um mesh mosquito net so you can sleep bug-free. Double-sided zippers seal you in while the nautical grade-carabiners and triple-stitched parachute nylon hold you securely off the ground. Two storage pockets give you a safe-and-sound way to stow your valuables. The hanging kit is included so all you have to do is find a couple of obliging trees and then fall asleep.</span>",,,,
Mystic_Dev,Mystic_Dev,Hammock_022,Yes,No,No,No,SleepingFoundation,North Carolina Flag Hammock,90.0000,,,,,,"The Kammok North Carolina Flag hammock is a limited-edition Wallaby-style hammock. At just 10 oz., it's packable for on-the-go adventure and backcountry lounging.&nbsp;",,,,,
Mystic_Dev,Mystic_Dev,Hammock_021,Yes,No,No,No,SleepingFoundation,Wyoming Flag Hammock,90.0000,,,,,,"The Kammok Wyoming Flag hammock is a limited-edition Wallaby-style hammock. At just 10 oz., it's packable for on-the-go adventure and backcountry lounging.",<ul><li>100% Parachute Nylon&nbsp;</li><li>Starter Rope Kit: 5mm rope thickness cord (5ft long when tied up; 10ft long when not tied up)&nbsp;</li><li>Nautical-Grade Carabiners</li><li>&nbsp;Lifetime Warranty<br></li></ul>,,,,
Mystic_Dev,Mystic_Dev,Hammock_020,Yes,No,No,No,SleepingFoundation,Colorado Flag hammock,90.0000,,,,,,"The Kammok Colorado Flag hammock is a limited-edition Wallaby-style hammock that shows off Rocky Mountain pride. At just 10 oz., it's packable for on-the-go adventure and backcountry lounging.","<ul><li>Ripstop nylon Gravitas fabric with high-tensile strength thread and reinforced stress points resists ripping and holds up to 400 lbs.&nbsp;</li><li>Diamond ripstop reinforcement reduces fabric stretch over time for long-lasting performance
Includes 13 kN carabiners and 6 gear loop points&nbsp;</li><li>UV inhibitor keeps the hammock looking bright by guarding against color fading&nbsp;</li><li>Premium durable water repellent (DWR) treatment helps moisture bead up and roll off&nbsp;</li><li>Packs down inside its stuff sack, sewn onto the edge of the hammock; stuff sack doubles as a bottle holder or gear pocket while hanging&nbsp;</li><li>Each purchase supports the Kammok Give Adventure initiative: 1% of revenue supports youth leadership training through outdoor adventure&nbsp;</li><li>Kammok lifetime warranty<br></li></ul>",,,,
Mystic_Dev,Mystic_Dev,Hammock_019,Yes,No,No,No,SleepingFoundation,Texa Flag Hammock,90.0000,,,,,,"Show your state pride with our limited-edition Flag Hammocks. At just 10 oz, take these hammocks anywhere.","<ul><li>Ripstop nylon Gravitas fabric with high-tensile strength thread and reinforced stress points resists ripping and holds up to 400 lbs.&nbsp;</li><li>Diamond ripstop reinforcement reduces fabric stretch over time for long-lasting performance
Includes 13 kN carabiners and 6 gear loop points&nbsp;</li><li>UV inhibitor keeps the hammock looking bright by guarding against color fading&nbsp;</li><li>Premium durable water repellent (DWR) treatment helps moisture bead up and roll off&nbsp;</li><li>Packs down inside its stuff sack, sewn onto the edge of the hammock; stuff sack doubles as a bottle holder or gear pocket while hanging&nbsp;</li><li>Each purchase supports the Kammok Give Adventure initiative: 1% of revenue supports youth leadership training through outdoor adventure&nbsp;</li><li>Kammok lifetime warranty<br></li></ul>",,,,
Mystic_Dev,Mystic_Dev,Hammock_018,Yes,No,No,No,SleepingFoundation,Mossy Oak Double Hammock,100.0000,,,,,,"When you’re going to be out in the field for a few nights, you’ll need something that packs light and stays concealed.",,,,,
Mystic_Dev,Mystic_Dev,Hammock_017,Yes,No,No,No,SleepingFoundation,CamoLink XL Hammock Shelter System with Camo XL Hammock Tent,265.0000,,,,,,"Whether you're sneaking a mid-hike nap in alongside the trail or prefer to catch Zs swinging from the trees, the Eagles Nest Outfitters CamoNest XL Hammock will give you the space and seclusion you want to get the shuteye you need. Available in three different camo patterns, the CamoNest lets you blend in with either urban or forested environments, so no one will find you enjoying a little afternoon siesta. Made from a robust ripstop nylon, the CamoNest has a max capacity of 400lb and comes with two wiregate carabiners and an attached compression stack for easy packing.","<ul><li>As the most camouflaged hammock shelter system from ENO, it's great for hunting and fishing trips&nbsp;</li><li>Customizable system allows you to add or take away additional products to tailor it to every trip&nbsp;</li><li>Camo hammock is spacious for 1 and packs up to the size of a softball for convenient transportation&nbsp;</li><li>High-strength, breathable woven nylon and triple interlocking stitching holds up to use and abuse; has a maximum capacity of 400 lbs.&nbsp;</li><li>Atlas Hammock Suspension straps help you set up the hammock around large trees and posts, and they offer 30 combined adjustment points so you get it set up just right&nbsp;</li><li>Guardian bug net is quick and easy to set up and keeps bugs away&nbsp;</li><li>Nylon camo carry case for easy storage and portability<br></li></ul>",,,,
Mystic_Dev,Mystic_Dev,Hammock_016,Yes,No,No,No,SleepingFoundation,Flower of Life DoubleNest,90.0000,,,,,,"Take a step back, slow down, and let your worries fade as you slip into a blissful snooze in the Eagles Nest Outfitters DoubleNest Flower Of Life Hammock. Whether you're at a remote campsite on the Pacific Crest Trail or just lounging in the backyard, this easy-to-use hammock offers a comfy respite from daily life. It's fashioned with a breathable fabric that won't make your back sweat while you catch some Z's, and triple-stitched seams ensure it can handle you and your significant other. And when it's time to get back to the trail, it stuffs into an attached compression sack for convenient storage.","<ul><li>High-strength, breathable 70-denier nylon taffeta and triple interlocking stitching holds up to use and abuse&nbsp;</li><li>Fabric features a Flower of Life dye sublimated pattern and is soft, breathable and fast drying&nbsp;</li><li>Lightweight aluminum wiregate carabiners can be clipped to any solid anchor points; compatible with most hammock suspension systems (suspension system sold separately)&nbsp;</li><li>Packs down to the size of a grapefruit&nbsp;</li><li>Hammock includes a built-in stuff sack&nbsp;</li><li>Maximum capacity of 400 lbs.<br></li></ul>",,,,
Mystic_Dev,Mystic_Dev,Hammock_015,Yes,No,No,No,SleepingFoundation,Cloudview Hammock,155.0000,,,,,,"I love Kibo! You didn't go camping in the middle of all that beautiful scenery just to envelop yourself in a hammock that covers you up like a cocoon, but you aren't willing to abandon the hammock life so quickly. Nemo designed the Cloudview Hammock with spreader bars so you can lay over the hammock's sides, and it allows a natural splay so you can sleep, read, and enjoy the view all day long. Nemo integrated a cup holder and pocket for electronics so you never have to leave","<ul><li>Unlike ordinary hammocks, Cloudview allows for stretching out and viewing surroundings without being wrapped up in fabric&nbsp;</li><li>Spreader bars and Layflat patterning provide a beach-chair posture, with your head slightly raised and back and legs level&nbsp;</li><li>Integrated no-spill cup holder and tablet/phone pocket for convenience&nbsp;</li><li>Includes tree straps and stuff sack<br></li></ul>",,,,
Mystic_Dev,Mystic_Dev,Hammock_014,Yes,No,No,No,SleepingFoundation,SubLink Hammock Shelter System,250.0000,,,,,,"The SubLink Hammock Shelter System comes complete with the Sub7 hammock, a bug net, rainfly, suspension system and stakes, giving you what you need to deal with the elements while backpacking.","<ul><li>The lightest shelter system from ENO includes the Sub7 Hammock, Guardian SL Bug Net, ProFly Sil Rain Tarp, Helios Suspension System and lightweight stakes&nbsp;</li><li>Crafted from breathable, woven nylon and superstrong Dyneema line, the Sub7 hammock holds 300 lbs. yet weighs only 6.5 oz. and takes up very little space in your pack&nbsp;</li><li>Guardian SL Bug Net features a streamlined, sleevelike shape and no-see-um netting for a safe haven from annoying insects while backpacking&nbsp;</li><li>ProFly Sil Rain Tarp has 6 guyout points and sealed seams that give it a streamlined shape ideal for weathering sudden downpours&nbsp;</li><li>Helios Suspension System is made from stronger-than-steel Dyneema cord and polyester-blend tree slings for excellent strength at a weight of only 5.7 oz.&nbsp;</li><li>Customizable system allows you to add or take away pieces to tailor it to every trip&nbsp;</li><li>Included silnylon, fleece-lined carry case converts to a pillow<br></li></ul>",,,,
Mystic_Dev,Mystic_Dev,Hammock_013,Yes,No,No,No,SleepingFoundation,Double Pro Hammock,80.0000,,,,,,"If you thought your grandparent's waterbed was lush, then you'll think you've died and gone to heaven when you sleep swinging between the trees in the Sea To Summit Pro Hammock Double. This double-wide hammock gives you that weightless feeling we all fiend for. And since it's wider than your average hammock, it gives you the ability to really spread out when you catch some mid-afternoon Zs or cuddle up with another during those cold nights in the high country.","<ul><li>Soft, 70-denier ripstop nylon hammock is built tough, with high-strength, plated-steel buckles and a water-resistant, siliconized Cordura® nylon compression sack&nbsp;</li><li>Durable, highly breathable fabric supports up to 400 lbs. and wicks moisture away&nbsp;</li><li>Buckles are compatible with Sea to Summit suspension straps (sold separately)&nbsp;</li><li>Set up with the Sea to Summit Hammock Bug Net and Nano Tarp (both sold separately) to create a dry, insect-free shelter<br></li></ul>",,,,
Mystic_Dev,Mystic_Dev,Hammock_012,Yes,No,No,No,SleepingFoundation,Ultralight Hammock,90.0000,,,,,,"Whether it's a backpacking trip or just a quick afternoon hike, you should always have the Sea To Summit Ultralight Hammock on you, just in case the mood strikes you to take a load off and enjoy the breeze. Sea To Summit claims it's the world's lightest hammock, and at a mere 5.4oz, it's hard to argue against that. Its Nylon 66 monofilament fabric makes it insanely lightweight without sacrificing the strength needed to safely support you, and the fabric's also highly compressible to make it practically pocket size when packed up. Speaking of packed up, it includes a built-in compression sack designed with extra space so the straps tuck inside, creating a neat and tidy package that's easy to keep stashed in your pack at all time.","<ul><li>Made with highly breathable, moisture-wicking monofilament fabric, this highly compressible hammock packs down small and weighs in at a barely-there 4.9 oz.&nbsp;</li><li>Webbing loop is triple bar-tacked to the hammock to ensure long-term durability&nbsp;</li><li>Integrated, water-resistant compression sack is made of siliconized Cordura® nylon; it accommodates both the hammock and suspension straps (straps sold separately)&nbsp;</li><li>High-strength, lightweight 6061 aluminum buckles shave extra grams&nbsp;</li><li>Set up the hammock with the Sea to Summit Hammock Bug Net and Nano Tarp (both sold separately) to create a dry, insect-free shelter<br></li></ul>",,,,
Mystic_Dev,Mystic_Dev,Hammock_011,Yes,No,No,No,SleepingFoundation,Wallaby,65.0000,,,,,,"Tell your friends to wake you up when the camping trip is nearly over; until then, you'll be napping in Kammok's Wallaby Hammock. At ten ounces, the Wallaby is a helluva lot easier to carry than a sleeping pad or a dreaded tent, and its durable diamond ripstop fabric is incredibly breathable for summer trips. Kammok included Mini Kanga Carabiners and Racer Slings for a simple, speedy, and secure set up.","<ul><li>40-denier diamond ripstop nylon Gravitas fabric with high-tensile strength thread and reinforced stress points resists ripping and holds up to 400 lbs.&nbsp;</li><li>13 kN carabiners&nbsp;</li><li>6 gear loop points</li><li>&nbsp;Each purchase supports the Kammok Give Adventure initiative to donate 1% of their revenue to support youth with mentorship, leadership training and outdoor education&nbsp;</li><li>Kammok is a member of 1% For The Planet, an organization building, supporting and activating an alliance of businesses that are committed to creating a healthy planet&nbsp;</li><li>Kammok offers a lifetime warranty on the Wallaby<br></li></ul>",,,,
Mystic_Dev,Mystic_Dev,Hammock_010,Yes,No,No,No,SleepingFoundation,JungleNest Hammock,199.0000,,,,,,"The Eagle's Nest Outfitters JungleNest Hammock will protect you from any skeeters and other bugs while you nap during the day or snooze at night on your camping trips. The hammock's durable nylon ripstop keeps it strong, the brushed taffeta feels smooth, and the no-see-um mesh netting brings the breathability and bug protection you need to stay comfortable in hot weather. Eagle's Next Outfitters also equipped this hammock with a full-length zipper for easy entry, aluminum wiregate carabiners for a quick setup, and internal hanging loops for your convenience. The attached stuff sack compresses this hammock to a compact size for easy travel.","<ul><li>Ripstop nylon taffeta base with no-see-um mesh on top protects you from mosquitoes and other biting insects; hammock is quick and easy to set up&nbsp;</li><li>Full-length side zipper makes getting in and out of the hammock a breeze&nbsp;</li><li>Features internal hanging loops, an organizer pocket and internal height adjustment&nbsp;</li><li>Lightweight aluminum wiregate carabiners can be clipped to any solid anchor points; compatible with most hammock suspension systems (suspension system sold separately)&nbsp;</li><li>Attached stuff sack<br></li></ul>",,,,
Mystic_Dev,Mystic_Dev,Hammock_009,Yes,No,No,No,SleepingFoundation,Hyperlight Asym Hammock,280.0000,,,,,,Combines all the durability and comfort of the Backpacker Asym with the light weight and packability of the Extreme Light Racer. Perfect for thru-hikers or anyone who wants to reduce the size and weight of their pack. Side entry with heavy duty double-slider black zipper.,"<ul><li>Asymmetric shape of hammock bed improves comfort; asymmetric rainfly improves coverage&nbsp;</li><li>Hammock also functions as a chair/lounger; with a pair of trekking poles (sold separately), it functions as a tent&nbsp;</li><li>Integral ridgeline design holds a comfortable shape each time the hammock is set up; keeps your back straight and level when resting diagonally&nbsp;</li><li>Heavy-duty, double-slider zipper ensures easy adjustments to the hammock and mesh; entry is from the side on this Hennessy model&nbsp;</li><li>No-see-um mesh canopy keeps the bugs away while allowing air circulation&nbsp;</li><li>Gear pocket suspended from ridgeline holds small personal items&nbsp;</li><li>Waterproof, asymmetric sil-nylon rainfly can be adjusted at any angle for weather protection; can be rolled up or completely removed for separate use&nbsp;</li><li>Support ropes are lightweight 1200 lb. test, polyester-covered Spectra® cord&nbsp;</li><li>Low-impact design requires no ground leveling, trenching or staking; polyester webbing straps protect tree bark&nbsp;</li><li>Floor dimensions: 108 x 48 in. diagonally; weight capacity: 200 lbs.&nbsp;
</li><li>Includes stuff sack with setup instructions printed on the back<br></li></ul>",,,,
Mystic_Dev,Mystic_Dev,HikeShorts_005,Yes,No,No,Yes,ClothesShoes,"Campfire Shorts - Men's 10"" Inseam",65.0000,,,,,,"Whether maneuvering through a boulder field or hedging a sketchy river crossing, you'll be covered in Mystic Outdoors Campfire shorts with their rugged yet flexible Sorona™ Triexta-blend fabric.","•	Crotch gusset and articulated seams allow maximum range of motion&nbsp;<div>•	Scoop hand pockets with coin pocket on right leg; back pockets with hook-and-loop closure&nbsp;</div><div>•	Rivets for reinforcement&nbsp;</div><div>•	Relaxed fit
</div>",,•	Crotch gusset and articulated seams allow maximum range of motion •	Scoop hand pockets with coin pocket on right leg; back pockets with hook-and-loop closure •	Rivets for reinforcement •	Relaxed fit,,campfire-shorts-men-s-10-inseam
Mystic_Dev,Mystic_Dev,HikeShorts_004,Yes,No,No,Yes,ClothesShoes,Brion Shorts - Men's,65.0000,,,,,,"With casual styling that lets you blend in around town and abrasion resistance that armors you against rocks, the prAna Brion Shorts are ready to take on any and all challenges.","•	Abrasion-resistant stretch fabric has a durable water repellent (DWR) finish to resist water and stains&nbsp;<div>•	5-pocket styling has mesh pocket bags for ventilation&nbsp;</div><div>•	Fixed waist with belt loops&nbsp;</div><div>•	Reinforced rivet details&nbsp;</div><div>•	Standard fit with a 9 in. inseam
</div>",,•	Abrasion-resistant stretch fabric has a durable water repellent (DWR) finish to resist water and stains •	5-pocket styling has mesh pocket bags for ventilation •	Fixed waist with belt loops •	Reinforced rivet details •	Standard fit with a 9 in. inseam,,brion-shorts-men-s
Mystic_Dev,Mystic_Dev,HikeShorts_003,Yes,No,No,Yes,ClothesShoes,Ferrosi Shorts - Men's,69.0000,,,,,,"These men's Outdoor Research Ferrosi Summit shorts pair perfectly with climbing shoes or hiking boots to tackle your outdoor adventures, whether you're hitting the trail, the mountains or the crag.","•	Durable, stretch-woven, 90-denier soft-shell fabric is airy and supple against the skin&nbsp;<div>•	Lightweight fabric breathes well, dries quickly and resists wind and water&nbsp;</div><div>•	UPF 50+ rating means excellent protection against harmful ultraviolet rays&nbsp;</div><div>•	Low-profile waist is comfortable under a pack's hip belt or a climbing harness&nbsp;</div><div>•	Front jeans-style pockets; zippered back pocket; zippered thigh pocket&nbsp;</div><div>•	Brushed tricot-lined waistband is soft next to the skin&nbsp;</div><div>•	Zipper fly with dual snaps
</div>",,"•	Durable, stretch-woven, 90-denier soft-shell fabric is airy and supple against the skin •	Lightweight fabric breathes well, dries quickly and resists wind and water •	UPF 50+ rating means excellent protection against harmful ultraviolet rays •	Low-profile waist is comfortable under a pack's hip belt or a climbing harness •	Front jeans-style pockets; zippered back pocket; zippered thigh pocket •	Brushed tricot-lined waistband is soft next to the skin •	Zipper fly with dual snaps",,ferrosi-shorts-men-s
Mystic_Dev,Mystic_Dev,HikeShorts_002,Yes,No,No,Yes,"ClothesShoes,157",Ramesa Scout Shorts - Women's,55.0000,,,,,,You'll appreciate the quick-drying comfort of the women's Mountain Hardwear Ramesa Scout shorts on both your day hikes and your week-long summer backpacking tour.,"•	Nylon fabric has a durable water repellent (DWR) finish that causes water to bead up and roll off; it also resists stains&nbsp;<div>•	Wrinkle resistance also makes them great for travel&nbsp;</div><div>•	UPF 50 sun protection&nbsp;</div><div>•	Hand pockets; single back pocket
</div>",,•	Nylon fabric has a durable water repellent (DWR) finish that causes water to bead up and roll off; it also resists stains •	Wrinkle resistance also makes them great for travel •	UPF 50 sun protection •	Hand pockets; single back pocket,,ramesa-scout-shorts-women-s
Mystic_Dev,Mystic_Dev,HikeShorts_001,Yes,No,No,Yes,ClothesShoes,"Stretch Zion Shorts - Men's 10"" Inseam",69.0000,,,,,,"An adventure traveler's best friend, prAna Stretch Zion men's shorts wick moisture, dry quickly and resist abrasion, making them great for streamside hikes and scooting across rocks.","•	Abrasion-resistant Stretch Zion performance fabric has a durable water repellent (DWR) finish that resists water and stains&nbsp;<div>•	Mesh pockets and a ventilated gusset keep you from overheating, while allowing a complete range of motion&nbsp;</div><div>•	UPF 50+ sun protection&nbsp;</div><div>•	Angled dual-entry cargo pocket&nbsp;</div><div>•	Streamlined, adjustable waistband provides a comfortable, secure fit&nbsp;</div><div>•	Standard fit
</div>",,"•	Abrasion-resistant Stretch Zion performance fabric has a durable water repellent (DWR) finish that resists water and stains •	Mesh pockets and a ventilated gusset keep you from overheating, while allowing a complete range of motion •	UPF 50+ sun protection •	Angled dual-entry cargo pocket •	Streamlined, adjustable waistband provides a comfortable, secure fit •	Standard fit",,stretch-zion-shorts-men-s-10-inseam
Mystic_Dev,Mystic_Dev,Sock_005S,Yes,No,No,Yes,ClothesShoes,Merino Ultralight Hiker Quarter Socks,13.9500,,,,,,"Comfortable for hiking and everyday wear, REI merino ultralight hiker quarter socks have a snug, streamlined fit that works well with minimalist footwear.","•	Made of merino lambswool with nylon and spandex for durability and a dependable fit, socks feature a low-bulk, ultralight flat-knit construction throughout&nbsp;<div>•	Merino wool wicks away moisture and breathes to regulate temperature for outstanding comfort in a variety of conditions&nbsp;</div><div>•	Stretch nylon reinforces heels and toes for durability and comfort; arch bands provide additional support&nbsp;</div><div>•	Seamless toes eliminate chafing
</div>",,"•	Made of merino lambswool with nylon and spandex for durability and a dependable fit, socks feature a low-bulk, ultralight flat-knit construction throughout •	Merino wool wicks away moisture and breathes to regulate temperature for outstanding comfort in a variety of conditions •	Stretch nylon reinforces heels and toes for durability and comfort; arch bands provide additional support •	Seamless toes eliminate chafing",,
Mystic_Dev,Mystic_Dev,Vest-001,Yes,No,No,Yes,,Apex Canyonwall Vest - North Face,48.0000,,,,,,"<span style=""color: rgb(42, 42, 42); font-family: &quot;Neue Helvetica VFDP&quot;, helvetica, sans-serif; font-size: 14px; letter-spacing: 0.52px;"">Breathable, wind-resistant vest for superior performance on the trail.</span>",,,,,apex-canyonwall-vest-north-face
